GeneID,T0,T30min,T3h,T6h,T12h,T24h,T4d
ENSG00000109079,55.28533251,51.76774997,47.76202156,49.23547103,56.4094784,54.47273831,58.69051261
ENSG00000185215,35.27715337,33.81755722,34.89185783,38.51331964,34.01457769,33.34427398,20.25789878
ENSG00000118503,33.04503638,31.54538092,34.89185783,34.92126388,28.98163621,31.80019562,19.19504995
ENSG00000123610,50.51377808,46.46600529,46.25874424,52.12532041,55.80147204,47.80779256,80.3301149
ENSG00000145779,46.37303931,46.23878766,53.56414456,50.53185206,47.18804869,47.90551905,36.32817316
ENSG00000185361,46.14659265,43.5121761,52.35097338,46.07554228,43.134673,46.57643895,46.17015336
ENSG00000163154,65.21663567,72.06585825,69.3089965,59.76856686,68.67093987,65.76991906,45.02227662
ENSG00000183578,45.93632077,50.74527064,40.69398083,46.37262961,43.77645749,45.54053831,18.08968716
ENSG00000104689,65.00636379,63.62093633,58.12672309,66.27747994,74.10921894,67.41172388,124.2895427
ENSG00000120889,42.4102229,41.05065178,37.21270703,38.72938314,44.92491395,41.18193742,42.30138359
ENSG00000173535,66.02537372,54.60797034,67.25188017,65.79133705,76.77769126,68.29126217,46.44649405
ENSG00000173530,31.45990981,32.22703381,30.67213201,29.30361276,29.38697378,30.06066435,25.61465691
ENSG00000141655,38.46358126,42.90626241,41.35331298,38.54032757,40.53375694,44.21145822,91.08614508
ENSG00000164761,50.95049662,43.55004571,45.46754565,45.04924064,56.9499285,51.24776456,25.16826039
ENSG00000006327,45.59665079,48.09439831,49.52903175,43.86089137,47.25560497,45.03236062,37.36976501
ENSG00000240505,38.57680458,35.44595024,37.00172073,35.81252583,31.2785491,31.64383328,26.06105342
ENSG00000159958,24.79590835,22.94898061,25.2919816,25.17139824,29.18430499,24.41207396,13.62572206
ENSG00000157873,27.36769533,27.30398518,29.80181356,26.17069196,27.2251734,24.39252867,23.9778697
ENSG00000048462,39.77373689,48.62457277,45.9422648,41.53820869,46.51248609,40.57603327,40.64333941
ENSG00000186891,42.49109671,45.21630832,45.86314494,48.64129641,37.83150648,43.31237464,42.30138359
ENSG00000127863,22.07854853,25.06967848,24.28979672,22.90273145,25.70515752,24.80297988,38.96403826
ENSG00000067182,50.75639949,45.7843524,42.4873643,47.42593919,41.41198833,43.54691818,56.07590448
ENSG00000028137,44.86878655,43.89087216,45.73127851,45.75144702,38.97996291,42.55010812,65.02509168
ENSG00000146072,40.307504,40.74769493,36.02590915,39.16151016,37.69639395,39.6183138,33.26716852
ENSG00000215788,40.37220303,38.74060587,39.63904937,36.75780366,44.89113581,40.04831029,70.25430795
ENSG00000186827,50.65935092,47.79144145,46.57522367,46.26459785,49.01206776,48.66778557,51.90953706
ENSG00000243509,55.07506063,51.46479314,45.54666551,51.85524103,62.38820755,54.72682714,33.90487782
ENSG00000120949,29.09839474,33.09803474,30.43477243,28.79046195,27.46162032,30.2170267,56.20344634
ENSG00000049249,55.68970155,57.86475639,51.69164123,52.93555855,67.01581148,54.66819125,59.15816612
ENSG00000121858,42.19995101,43.92874175,40.40387467,36.19063696,43.60756684,44.56327353,32.33186154
ENSG00000120659,62.8065963,64.9463725,60.68493187,61.57809872,74.58211276,66.61036676,51.97330799
ENSG00000239697,40.43043217,40.89917336,39.71816923,37.59504974,30.44085146,39.33295248,51.73097846
ENSG00000161955,51.69453561,56.23636337,49.92463104,52.15232834,52.18721206,49.60595975,70.76447539
ENSG00000102524,57.4851,60.70497676,60.39482573,58.47218584,59.07795074,52.88956938,48.82727545
ENSG00000125735,58.19678946,51.27544512,53.59051785,52.88154267,62.15176064,52.01003109,61.26260681
ENSG00000181634,43.2351357,47.71570225,46.07413124,51.04500288,54.68679373,48.31597025,51.10177194
ENSG00000120337,55.997022,57.3345819,56.83443207,54.28595545,53.20055598,53.6909265,61.77277425
ENSG00000117586,63.93882957,60.85645516,59.02341483,68.62717055,69.44783689,64.30402191,64.23858353
ENSG00000106952,37.26664895,40.93704297,38.58411791,41.43017695,39.95952872,36.23697769,32.79951501
ENSG00000125657,30.82909414,31.46964172,27.66557737,32.40952564,33.54168387,31.35065385,15.64513484
ENSG00000154310,42.39404814,40.33112928,45.62578536,51.09901876,44.62091077,41.04512036,73.03897188
ENSG00000145901,26.67218062,26.66020188,25.60846103,26.57581103,22.76646014,28.516586,37.34850804
ENSG00000168884,76.19929827,74.67886099,81.22972192,82.80633801,84.41154882,81.15206654,55.99087658
ENSG00000050730,24.58563647,26.43298425,21.38873523,24.33415217,20.70599418,21.81254968,18.28099995
ENSG00000174292,50.19028285,45.02696031,48.263114,49.74862186,52.15343392,48.39415143,44.95850569
ENSG00000061938,30.11740467,30.18207515,35.8940427,34.54315275,31.8189992,32.67973392,62.60179634
ENSG00000173273,33.43323064,34.15838367,34.73361811,29.16857308,35.33192479,32.09337506,37.49730687
ENSG00000149115,46.16276741,47.67783264,49.18617902,52.23335215,53.09922159,49.62550504,56.84115564
ENSG00000107854,32.77006544,37.26369128,36.18414886,33.35480347,35.6697061,34.71244465,41.15350685
ENSG00000000005,61.14059594,64.52980685,54.43446301,58.95832872,62.35442943,62.50585472,72.52880444
ENSG00000120332,37.36369752,46.42813567,38.76873092,35.02929564,41.85110404,36.82333655,35.94554758
ENSG00000114854,33.61115301,34.42347091,31.22597102,35.24535913,40.29731001,34.88835231,48.82727545
ENSG00000101470,32.9965121,37.83173536,36.10502901,35.89354965,32.89989937,33.93063284,38.22004407
ENSG00000159173,43.31600951,43.4364369,41.59067255,44.07695487,47.69472066,45.9705348,84.70905208
ENSG00000130598,32.0422012,35.9761247,30.17103958,32.11243833,27.15761715,33.44200044,41.51487546
ENSG00000129991,34.90513387,35.33234143,34.52263183,30.22188266,39.08129731,31.56565208,43.08789175
ENSG00000116783,35.45507575,37.83173536,39.66542266,30.03282709,40.66886947,34.0283593,28.80320341
ENSG00000105048,40.58247492,40.89917336,39.7709158,40.80899436,45.29647338,43.91827879,35.32909525
ENSG00000118194,42.42639765,39.76308521,43.41042931,41.21411344,45.12758273,36.78424595,25.21077435
ENSG00000130595,40.1781059,48.28374632,51.53340152,48.72232022,42.01999468,42.1592022,48.27459405
ENSG00000118245,38.91647456,36.92286484,34.78636468,38.72938314,31.48121788,37.07742538,19.5989325
ENSG00000178279,36.2961633,35.180863,36.63249473,33.8679543,33.0350119,34.96653348,21.97971389
ENSG00000083312,61.83611065,59.87184544,57.65200394,56.77068574,67.62381783,61.00086697,63.30327657
ENSG00000105576,28.64550143,30.18207515,33.0193545,29.30361276,30.83943341,28.10613479,25.57214295
ENSG00000064419,60.83327549,57.41032113,60.8167983,65.52125767,70.42740268,59.12451861,46.00009753
ENSG00000116147,41.82793151,42.90626241,39.55992951,37.67607356,42.25644161,41.22102802,46.53152197
ENSG00000182095,32.41422071,31.77259855,31.17322445,32.00440657,30.4003177,32.62109803,69.9141963
ENSG00000090905,37.86835006,35.35506319,35.25580918,36.42830682,35.79130738,34.33717498,50.53208497
ENSG00000100354,53.57080787,54.75944877,55.14654174,54.63705865,62.52332008,51.9123046,40.30322779
ENSG00000078687,52.98851648,52.86596853,50.47847006,58.7962811,57.65926924,50.97413042,33.52225224
ENSG00000079308,36.39321187,33.74181802,36.63249473,36.2176449,38.16928778,33.98926873,57.81897659
ENSG00000136205,31.2172884,34.19625328,33.57319352,32.19346214,33.77813079,35.86561708,49.50749869
ENSG00000131746,48.58898153,45.82222201,47.52466198,48.74932815,47.32316122,49.78186741,58.2441161
ENSG00000168477,47.21412687,46.31452686,45.96863809,46.48066135,42.66177918,46.49825778,40.15442896
ENSG00000141232,74.14510365,75.66347071,74.31992091,71.40898817,74.31188772,77.57527748,113.0020881
ENSG00000183864,51.74305989,54.60797034,54.88280887,58.09407471,53.4370029,50.81776807,56.07590448
ENSG00000132773,39.14292122,42.14887032,40.00827537,38.43229583,43.50623245,39.48149672,19.00373716
ENSG00000078902,42.08672768,41.65656545,39.0060905,42.42947065,38.33817844,41.18193742,42.89657896
ENSG00000100284,44.15709707,44.72400345,45.38842579,44.77916126,50.39697113,45.75553655,48.82727545
ENSG00000141198,24.7797336,22.38093653,29.98642657,27.81817618,25.40115434,26.30796763,17.45197786
ENSG00000175662,39.36936786,48.32161594,41.6961657,45.10325651,39.1826317,42.45238163,51.67571031
ENSG00000173726,27.59414198,25.18328729,27.69195066,31.14015256,22.46245696,25.58479168,43.36423243
ENSG00000196860,37.2504742,41.20213019,36.05228242,36.35268459,27.39406407,31.54610679,37.68861966
ENSG00000100216,47.95816586,43.32282808,46.81258325,49.55956629,43.43867618,45.81417243,48.97607428
ENSG00000025772,36.1344157,34.49921011,37.47643989,35.81252583,38.74351601,37.13606127,21.5120604
ENSG00000130204,25.44289878,28.55368215,28.14029652,26.95392215,26.41449826,27.6761383,31.60912434
ENSG00000158882,44.1894466,46.5796141,47.39279555,44.21199456,44.55335449,46.16598775,50.40029171
ENSG00000175768,34.56546389,33.24951315,31.80618333,33.48984317,34.4536934,35.14244114,36.75331268
ENSG00000214736,41.34268868,41.99739189,43.09394988,44.67112951,43.64134496,43.60555407,31.0776999
ENSG00000196683,48.66985534,44.15595938,44.25437449,46.99381218,46.14092665,47.72961139,37.90118942
ENSG00000160949,36.68435756,38.0968226,38.76873092,38.43229583,31.14343659,37.76151073,29.90856619
ENSG00000198900,47.47292303,47.14765818,50.47847006,46.18357404,49.14718029,49.03914618,45.17107544
ENSG00000184428,36.4255614,35.63529826,36.13140228,36.4337084,30.16387078,35.06425997,31.50283945
ENSG00000131747,52.24447749,50.3665746,50.63670977,48.96539166,55.05835318,49.66459564,45.51118709
ENSG00000077097,47.97434063,49.5713129,46.23237096,51.9092569,51.34275878,51.52139871,64.34486842
ENSG00000177302,42.31317433,37.07434326,36.36876186,36.10961315,36.85194068,42.00283983,39.11283709
ENSG00000100038,54.80008969,55.25175364,52.16636039,50.9099632,72.45409053,61.02041228,47.21174521
ENSG00000173769,39.45024167,41.46721743,45.78402508,43.8878993,42.01999468,46.73280133,56.30973123
ENSG00000163781,36.16676521,38.70273626,41.35331298,35.11031945,36.37904685,38.03514488,53.90769286
ENSG00000197579,39.23996978,43.5121761,32.75562164,33.38181141,40.36486629,36.15879652,78.03436141
ENSG00000136827,66.073898,61.57597767,67.09364045,67.38480539,72.55542492,65.76991906,50.14520799
ENSG00000143337,33.17443447,32.98442593,31.04135803,34.03000192,30.46787396,33.53972692,15.1349674
ENSG00000169905,69.38972397,71.91437982,69.44086293,70.70678177,68.70471801,66.59082147,72.6563463
ENSG00000136816,32.33334689,31.24242409,29.19522798,32.19346214,27.73184536,34.12608579,39.66551849
ENSG00000160404,26.59130681,29.31107424,28.61501567,26.81888247,22.09089753,27.98886302,27.12390224
ENSG00000186283,36.87845469,38.13469219,38.97971721,40.24182767,42.39155414,38.89513786,103.2451358
ENSG00000198113,29.92330754,28.78089978,31.01498474,27.46707298,32.5958962,29.61112255,47.19048824
ENSG00000198846,54.94566254,51.76774997,51.00593578,53.71878875,56.20680961,50.81776807,41.25979174
ENSG00000124191,36.02119236,40.67195573,37.95115904,36.27166077,37.6288377,38.85604728,41.85498708
ENSG00000103460,63.84178101,57.67540835,64.74641797,61.63211459,76.8114694,61.91949586,79.43732188
ENSG00000092203,48.66985534,47.26126699,46.41698395,46.37262961,49.45118346,43.93782407,43.98068477
ENSG00000141510,25.63699591,30.29568396,31.35783746,30.08684298,32.08922424,28.73158425,20.30041273
ENSG00000120471,39.75756212,38.70273626,37.39732003,37.62205769,39.11507544,41.78784159,79.50109281
ENSG00000067369,50.78874902,56.76653783,56.54432591,51.04500288,51.81565262,54.980916,72.89017305
ENSG00000143514,36.97550326,32.26490343,34.9446044,42.72655798,40.97287264,37.99605428,28.33554991
ENSG00000175274,40.76039729,44.45891623,40.77310069,44.04994693,39.82441619,42.70647046,41.72744522
ENSG00000167543,35.66534763,46.23878766,40.08739523,42.42947065,40.43242254,38.85604728,20.83183715
ENSG00000115129,58.39088659,60.89432478,59.76186685,61.06494789,62.35442943,58.12770854,54.52414519
ENSG00000164938,44.78791274,41.46721743,42.69835058,45.1572724,45.06002645,40.40012561,57.45760798
ENSG00000078804,41.86028104,39.42225876,42.35549787,42.1863992,45.43158591,41.96374925,53.71638007
ENSG00000172315,29.98800658,31.99981618,30.25015944,26.84589041,23.57713528,26.24933174,18.89745227
ENSG00000205456,34.47650271,34.76429735,36.31601529,37.27095449,30.75498808,36.1783418,13.5832081
ENSG00000124251,30.52177369,32.79507789,34.02153938,32.70661295,28.77896743,34.53653699,19.89653018
ENSG00000073282,69.89114154,72.78538073,67.51561304,66.62858314,63.43532961,66.59082147,65.2801754
ENSG00000078900,47.2788259,46.84470134,48.63234001,49.31649485,55.0921313,47.45597725,60.73118238
ENSG00000146242,26.33251064,28.36433411,24.87000902,26.46777927,27.32650779,33.73517987,27.97418132
ENSG00000261594,56.80576005,53.66123024,59.26077441,58.68824935,57.59171299,59.67178689,45.08604755
ENSG00000186815,71.83211284,71.64929258,73.60784218,71.30095641,64.98912363,71.96577769,36.88085454
ENSG00000162341,48.52428249,37.60451773,45.81039837,45.67042321,46.44492983,44.44600176,40.40951268
ENSG00000076554,59.73339175,58.54640928,60.6321853,54.52902689,63.57044214,61.27450111,75.97243466
ENSG00000111907,35.6329981,37.30156089,35.55118999,39.56662923,46.14092665,37.70287485,55.31065332
ENSG00000101150,40.56630016,38.32404023,42.59285745,38.02717676,40.87153825,35.92425297,28.67566155
ENSG00000170777,60.99502309,64.07537159,63.87609952,56.14950317,62.82732325,64.32356719,73.88925096
ENSG00000141933,40.69569826,39.15717152,42.59285745,39.56662923,40.77020386,45.26690417,35.49915107
ENSG00000134779,42.00585388,37.94534417,40.27200824,41.67324839,49.28229282,39.36422495,38.1987871
ENSG00000129167,49.41389433,48.66244238,51.87625423,52.93555855,50.97119935,51.75594225,63.11196378
ENSG00000139287,37.59014418,41.77017426,39.16433022,41.05206581,36.07504367,36.45197595,27.67658364
ENSG00000111669,45.66134983,46.95831016,44.38624091,47.39893125,45.60047655,47.2605243,51.97330799
ENSG00000196511,46.03336933,46.54174449,47.99938114,49.93767743,49.92407729,47.96415494,47.33928707
ENSG00000140416,64.10057717,57.9783652,59.81461342,57.55391596,56.4094784,53.88637945,72.16743585
ENSG00000198467,32.43039546,32.113425,35.18196397,30.38393029,33.06879004,32.4060998,24.82814877
ENSG00000143549,40.53395064,41.46721743,44.46536077,39.6206451,39.11507544,35.41607528,44.40582428
ENSG00000167460,39.95165925,39.34651956,41.93352528,41.32214519,35.33192479,38.85604728,35.30783828
ENSG00000137364,65.50778137,66.87772235,69.96832867,60.76786058,66.34024885,59.16360921,101.3745218
ENSG00000115705,54.2177983,61.61384728,50.84769606,63.17156706,61.98286998,53.94501533,76.22751838
ENSG00000166340,34.54928914,34.08264446,35.73580299,35.89354965,30.73809902,30.90111204,34.96772664
ENSG00000134900,33.85377443,33.21164356,34.9446044,36.32567666,28.06962668,35.25971291,47.8707115
ENSG00000171368,53.31201171,53.69909983,43.17306973,54.31296339,60.76685727,56.77908316,42.21635569
ENSG00000179636,44.44824276,46.80683173,50.79494949,43.8878993,43.6751231,47.14325253,60.07221611
ENSG00000159713,37.28282371,35.52168945,40.45662125,41.05206581,42.83066982,41.63147922,43.44926033
ENSG00000047410,28.27348194,29.38681344,31.85892989,31.62629544,30.60298649,29.47430549,45.23484637
ENSG00000163870,46.61566072,46.16304845,44.75546692,40.02576417,39.14885358,42.58919869,24.29672435
ENSG00000188001,41.56913534,42.60330558,41.53792599,39.13450221,38.67595974,44.13327704,34.35127433
ENSG00000158109,40.87362061,38.43764904,45.91589152,43.91490724,43.77645749,41.55329805,54.18403358
ENSG00000144034,43.59098043,39.91456364,42.38187114,37.75709737,36.71682817,43.60555407,37.13593826
ENSG00000176058,24.278316,26.20576662,26.95349864,24.90131887,22.32734445,23.04390329,32.86328594
ENSG00000178928,40.79274682,39.15717152,44.51810734,45.7244391,41.78354778,43.8596429,42.08881383
ENSG00000172236,74.1289289,77.29186373,78.77700629,71.32796435,67.65759595,72.20032124,61.49643354
ENSG00000095917,43.38070855,44.87548188,48.60596673,48.07412971,44.4520201,42.55010812,29.92982316
ENSG00000116176,32.81858972,33.43886119,32.4391422,29.33062071,29.55586443,29.23976194,24.95569063
ENSG00000169902,42.5719705,42.90626241,39.7709158,41.53820869,46.10714852,45.03236062,46.36146615
ENSG00000128294,32.88328878,35.0293846,34.83911126,34.35409718,31.85277733,38.26968842,43.64057312
ENSG00000133112,47.69936969,41.65656545,50.16199062,44.69813744,39.7230818,46.04871598,53.31249752
ENSG00000274391,36.7490566,35.180863,36.76436115,38.78339901,36.34526871,34.88835231,63.66464516
ENSG00000132958,32.57596831,29.15959581,32.01716961,29.51967628,32.42700555,30.84247616,18.76991041
ENSG00000088325,36.19911474,39.7252156,33.17759422,33.59787491,31.07588031,32.60155274,53.20621263
ENSG00000164548,25.44289878,24.91820007,29.01061497,26.38675545,28.23851733,26.46432998,32.56568829
ENSG00000136527,47.45674828,46.5038749,46.5488504,41.94332776,47.12049244,49.50823327,41.40859057
ENSG00000170638,38.88412503,38.81634508,38.05665219,39.56662923,41.64843525,41.88556806,63.83470098
ENSG00000186854,65.49160661,63.12863146,69.3089965,62.6314083,64.04333596,59.94542101,46.10638243
ENSG00000269113,37.83276559,36.43055996,37.76654605,41.34915314,37.29105638,36.51061183,37.17845222
ENSG00000102871,31.55695837,35.78677669,37.2654536,37.94615294,33.575462,35.12289585,41.15350685
ENSG00000056558,40.67952348,39.42225876,39.0060905,41.07907375,34.79147471,37.76151073,35.20155339
ENSG00000127191,51.2901666,48.66244238,47.94663457,46.58869311,49.58629599,47.41688667,45.21358941
ENSG00000131323,40.64717397,36.65777759,39.74454252,39.0534784,41.47954461,34.90789759,56.62858589
ENSG00000204104,48.70220487,49.19261684,48.81695302,48.77633609,48.9445115,47.72961139,38.73021151
ENSG00000056972,32.78624021,32.15129461,27.90293694,28.68243019,31.61633041,32.64064334,23.80781388
ENSG00000009790,37.99451319,35.21873261,38.13577205,34.38110512,36.51415938,35.08380525,31.01392897
ENSG00000076604,46.14659265,39.7252156,42.83021702,45.13026446,49.07962403,45.20826828,35.07401153
ENSG00000082512,42.02202864,38.81634508,39.16433022,41.40316901,35.26436854,43.60555407,42.25886966
ENSG00000175104,55.72205106,53.09318616,53.59051785,54.58304276,56.9499285,52.73320701,59.6258196
ENSG00000131653,56.02937153,57.03162507,54.69819588,57.60793183,50.49830552,53.04593175,55.99087658
ENSG00000135148,72.04238475,66.00672145,68.70241092,64.06282901,75.35900977,74.05712431,55.84207776
ENSG00000183763,53.70020597,51.9949676,55.17291503,53.44870936,40.83776011,48.60914968,22.51113831
ENSG00000182606,45.64517507,46.04943964,47.73564828,40.83600231,47.69472066,50.03595624,67.80975561
ENSG00000115993,59.5878189,59.03871413,58.28496281,51.9092569,53.7747842,58.45997857,45.12856151
ENSG00000067167,55.13975967,56.08488494,61.58162361,62.95550356,65.86735502,58.59679563,63.28201958
ENSG00000174599,53.44140978,54.34288313,54.96192873,54.52902689,50.12674607,48.86323852,41.4723615
ENSG00000065308,50.88579758,45.82222201,55.54214103,46.77774868,54.28145616,47.84688316,71.80606724
ENSG00000168016,51.11224422,45.93583082,50.18836391,45.56239147,45.19513898,48.62869497,60.75243937
ENSG00000126602,45.58047602,53.32040379,41.95989857,44.67112951,46.37737356,43.19510286,70.08425213
ENSG00000170043,53.03704077,46.88257093,56.2014732,51.63917753,58.57127877,54.72682714,67.08701841
ENSG00000160218,40.33985351,47.07191897,45.28293265,44.26601044,37.18972199,42.66737989,43.70434405
ENSG00000168538,48.0713892,48.47309434,49.95100433,44.34703426,38.03417527,42.96055932,36.64702781
ENSG00000171853,42.02202864,39.7252156,47.86751471,40.45789118,48.91073336,44.85645297,72.38000561
ENSG00000113597,41.92498007,42.7926536,42.27637801,44.67112951,35.16303414,39.2078626,46.63780684
ENSG00000196459,43.0733881,48.7760512,47.15543598,48.15515352,42.83066982,44.46554705,71.74229631
ENSG00000167515,47.34352496,53.20679498,48.68508659,48.93838372,59.68595709,49.11732737,36.49822896
ENSG00000054116,41.92498007,42.86839282,41.24781984,44.69813744,40.02708498,43.09737638,42.70526617
ENSG00000196655,23.53427701,24.57737363,24.36891658,20.76910435,23.10424145,23.21981095,33.47973828
ENSG00000181029,38.20478508,35.25660223,38.00390562,38.62135138,37.42616891,36.10016063,76.14249048
ENSG00000007255,44.67468942,52.22218523,49.15980574,47.64200269,43.10089488,48.49187791,45.00101965
ENSG00000182400,40.9221449,42.48969677,38.63686449,37.73008943,43.54001057,40.77148622,51.76073823
ENSG00000153339,58.16443996,54.00205668,62.00359618,64.25188458,69.85317446,61.99767703,55.48070914
ENSG00000167632,32.85093925,36.96073445,33.70505994,34.97527975,38.47329095,35.65061883,49.33744289
ENSG00000163519,44.19591649,46.12517884,38.32565971,50.26717427,53.01815407,46.2285327,21.96270831
ENSG00000107614,39.33701835,44.15595938,42.64560401,35.97457346,35.7710405,36.72561007,37.94370338
ENSG00000186439,31.00701651,35.8246463,27.90293694,31.32920811,37.45994703,30.7056591,31.94923596
ENSG00000118094,46.37303931,39.19504113,46.97082297,45.13026446,51.44409317,45.75553655,51.99456496
ENSG00000124731,74.33920078,75.70134032,76.08693109,74.37986135,71.64341539,76.24619739,63.74967308
ENSG00000095970,46.19511693,42.22460952,50.47847006,51.04500288,40.77020386,44.73918119,51.52691148
ENSG00000161911,53.65168168,55.89553692,54.77731574,55.33926503,57.96327242,51.540944,49.74132544
ENSG00000112195,37.4122218,39.34651956,33.96879281,36.27166077,39.35152237,34.45835582,39.4742057
ENSG00000188056,47.63467065,51.80561959,51.29604194,46.07554228,43.60756684,48.66778557,29.31337086
ENSG00000124496,32.44657023,31.92407698,31.72706347,32.57157327,24.5904792,31.09656499,20.8743511
ENSG00000213689,53.94282738,54.87305759,54.77731574,51.88224897,53.7747842,56.56408492,64.42989632
ENSG00000183479,43.08956285,44.98909069,43.56866903,45.31932003,43.47245432,43.29282933,71.89109514
ENSG00000170893,51.56513754,49.87426973,46.36423739,51.4771299,50.70097431,51.42367222,51.48439752
ENSG00000072657,32.64066736,32.71933869,35.60393656,30.30290647,36.91949695,33.83290635,46.91414755
ENSG00000174417,39.40171738,37.56664811,37.95115904,40.61993881,37.42616891,34.20426696,41.81247315
ENSG00000170855,46.35686454,41.50508704,44.35986762,47.96609795,44.4520201,45.9705348,46.63780684
ENSG00000173334,32.07455073,29.50042226,31.51607718,36.46071635,32.66345247,35.33789411,27.86789643
ENSG00000071575,51.03137043,50.21509618,47.36642226,47.45294712,44.92491395,48.06188142,71.3809277
ENSG00000101255,35.48742526,29.7655095,35.97316256,35.94756552,36.3114906,34.92744291,35.18029642
ENSG00000255690,35.06688149,39.42225876,35.55118999,33.27377965,31.34610537,34.75153525,36.03057548
ENSG00000204613,40.16193115,37.03647365,38.79510421,39.16151016,43.77645749,40.32194444,35.7329778
ENSG00000154370,51.06371994,50.74527064,52.06086724,50.39681237,58.06460681,53.84728885,105.1582637
ENSG00000204977,39.87078546,42.48969677,37.10721388,40.72797055,42.99956049,41.49466216,32.73574408
ENSG00000106785,38.01068795,35.180863,31.17322445,32.54456533,37.35861264,38.93422846,25.55088598
ENSG00000204610,36.08589142,36.20334233,39.92915551,38.05418469,36.5479375,40.4978521,30.37621967
ENSG00000221926,45.37020413,45.32991714,50.9795625,44.69813744,48.23517076,46.32235012,44.15074056
ENSG00000162931,50.23880713,52.03283722,48.89607288,53.52973318,50.2618586,49.39096149,38.00747431
ENSG00000109654,41.69853342,51.54053234,42.61923072,45.29231208,50.90364309,46.69371073,29.27085689
ENSG00000132109,33.70820158,35.86251589,41.48517942,37.16292273,39.1826317,34.32153873,40.79213826
ENSG00000132274,38.75472696,38.51338824,36.60612144,39.70166891,39.11507544,37.66378425,55.75704983
ENSG00000113595,19.13474206,20.29810826,18.69866002,18.82453282,21.14510986,20.58119607,41.13224988
ENSG00000122779,43.21896095,45.10269951,43.75328204,48.34420908,43.33734179,43.80100701,42.49269638
ENSG00000121060,48.44340868,52.14644603,46.44335725,50.39681237,48.84317711,49.86004858,35.77549176
ENSG00000234127,36.44173615,34.72642774,30.48751902,32.08543038,27.79940164,32.79700569,42.00378594
ENSG00000204713,38.31800842,42.22460952,35.73580299,40.05277211,40.29731001,45.24735888,54.46037426
ENSG00000130726,64.99018901,60.55349833,65.37937684,67.33078952,68.97494305,65.9849173,65.76908585
ENSG00000137699,58.95700323,57.71327796,61.66074347,56.25753493,64.82023296,63.56130067,86.62217998
ENSG00000110171,42.2484753,40.25539008,45.23018607,43.34774055,45.5329203,40.73239564,46.70157777
ENSG00000204616,50.07705953,48.58670316,43.35768274,48.45224083,54.68679373,51.63867048,61.13506495
ENSG00000119401,43.10573761,50.06361775,42.6719773,42.56451035,55.0921313,47.92506434,38.36884292
ENSG00000197323,71.0718991,65.47654698,56.83443207,58.74226522,60.59796662,64.14765954,71.69978235
ENSG00000258659,39.75756212,32.113425,41.35331298,36.51473222,40.66886947,39.75513086,16.11278833
ENSG00000104228,23.01668466,24.76672164,23.89419742,22.74068382,18.61175006,24.07980395,26.40116504
ENSG00000152503,33.70820158,38.74060587,37.37094675,38.21623231,37.73017209,38.93422846,37.75239059
ENSG00000108395,40.98684395,49.49557368,41.35331298,49.58657423,53.20055598,49.89913918,48.95481731
ENSG00000112343,33.86994918,29.95485752,27.63920409,31.68031131,25.33359809,28.49704071,26.06105342
ENSG00000204599,26.15458826,27.26611557,21.12500236,25.19840619,29.18430499,24.56843633,35.26532432
ENSG00000146833,34.92130864,31.77259855,34.91823112,35.00228769,33.47412761,32.60155274,16.66546972
ENSG00000204614,53.82960404,55.32749285,45.30930593,52.0442966,55.93658457,53.22183941,55.86333472
ENSG00000146063,50.8372733,55.21388403,54.72456915,54.25894751,59.92240401,56.81817376,39.5592336
ENSG00000155890,51.11224422,50.55592262,52.08724053,51.15303464,54.65301561,53.37820176,56.2459603
ENSG00000144015,29.32484138,27.5690724,29.22160127,29.00652545,30.60298649,32.11292037,34.03241968
ENSG00000144010,40.59864969,36.73351682,41.88077871,41.94332776,41.31065394,42.88237812,26.31613714
ENSG00000166326,45.27315557,39.49799797,36.289642,42.96962942,40.16219751,41.35784508,48.27459405
ENSG00000134253,51.24164231,53.16892536,53.27403841,53.12461411,45.26269524,46.32235012,32.28934757
ENSG00000163462,43.5262814,50.78314025,51.00593578,51.85524103,51.95076513,44.46554705,58.96685333
ENSG00000132481,43.41305808,48.17013751,42.80384373,45.31932003,46.8502674,43.4491917,48.78476149
ENSG00000150244,27.12507391,25.33476572,30.93586488,28.27731112,27.41095313,27.17773327,39.37854931
ENSG00000223417,34.30666772,30.33355357,34.25889896,24.22612042,31.00832406,30.02157375,33.28842549
ENSG00000132256,50.56230236,55.21388403,51.92900081,54.01587606,51.00497749,55.45000309,42.1313278
ENSG00000146755,56.59548814,55.85766731,62.82116806,56.63564606,61.94909186,64.30402191,47.55185685
ENSG00000183718,28.85577333,30.86372803,25.81944733,30.30290647,26.92117023,27.57841182,32.3743755
ENSG00000138100,47.61849588,49.26835605,48.02575443,49.61358217,58.8077257,48.98051029,43.87439987
ENSG00000147573,27.07654963,28.44007333,28.40402939,28.22329525,30.70432088,27.87159125,23.87158481
ENSG00000169871,63.14626628,60.81858557,65.854096,59.06636048,63.60422025,62.95539652,61.75151726
ENSG00000162722,34.66251245,29.34894385,28.45677596,29.38463658,28.03584854,31.05747441,28.63314759
ENSG00000213186,49.64034099,50.66953144,48.44772701,50.09972506,51.27520253,48.29642497,53.54632427
ENSG00000121236,51.79967156,55.61151488,53.44546477,55.62284838,40.22975376,49.89913918,39.21912198
ENSG00000176979,41.11624203,39.46012838,40.11376852,43.34774055,40.97287264,34.65380876,28.12298015
